nombre_material,masa_molar,electrones_desapareados,susceptibilidad,temperatura_curie,conductividad,clase_magnetica
Ferro_720,63.00638321635583,5,348.9732630708935,705.0283690343472,784535.4344226482,ferromagnetico
Ferro_54,52.800496495960566,5,904.2237771172161,496.8726564313579,856943.3010198626,ferromagnetico
Ferro_849,64.69639027225686,4,880.1266839126056,1017.4843615521874,949607.3342681681,ferromagnetico
Ferro_102,58.16516330828206,4,508.9223418487744,786.3294757277829,1069414.9010203416,ferromagnetico
Ferro_674,57.22266682529248,6,400.0901284084824,382.5596420095217,757170.6667476197,ferromagnetico
Ferro_107,52.16595120158225,5,958.7155015622012,396.209392895215,947092.3988443541,ferromagnetico
Ferro_79,58.9768629609261,5,230.18569447722228,478.086588630919,923865.226575366,ferromagnetico
Ferro_752,61.00399337112427,5,885.0653698495389,403.2863544834879,1131683.6196107392,ferromagnetico
Ferro_959,46.72967373924798,5,824.9931630978211,752.3156552627606,1030736.8986748802,ferromagnetico
Ferro_522,41.16628251947796,5,473.53620006540433,766.3821034502445,967171.0954485645,ferromagnetico
Ferro_51,55.669748537892566,4,229.24438073372704,449.4875472126748,884113.535586862,ferromagnetico
Ferro_124,53.34255669864941,5,822.0605477334026,459.7518440519138,926920.8887554217,ferromagnetico
Ferro_199,52.33033525657776,4,397.24089334768854,1026.7609598523584,1044516.4467881781,ferromagnetico
Ferro_197,49.64899252140441,5,671.4729898116933,509.3933715083766,994468.9735579151,ferromagnetico
Ferro_932,55.529422892138676,4,936.0088584182087,769.2729744949044,924118.2737725407,ferromagnetico
Ferro_665,63.19212789251944,4,252.21892743503972,737.4491679890385,960511.6447317922,ferromagnetico
Ferro_257,59.12547877353197,5,537.8050844244846,1021.2844636654097,1002621.2038120945,ferromagnetico
Ferro_806,50.04409757226677,5,777.2970650155146,461.1644503945411,847988.3231001822,ferromagnetico
Ferro_153,64.12155631121412,6,212.62157807436586,488.1178576943141,1050904.256990004,ferromagnetico
Ferro_300,47.98145413350991,5,358.42051311920426,595.8527578459,893182.5067043534,ferromagnetico
Ferro_62,54.22909217730794,4,148.63368328344313,473.215972373592,760126.211454679,ferromagnetico
Ferro_756,48.33080010388927,4,466.9290372444413,442.88125407224067,973145.4796322945,ferromagnetico
Ferro_590,60.74244941788398,4,821.9674666959406,736.954406227824,1112013.401710448,ferromagnetico
Ferro_529,64.1810007636588,4,370.4179500508251,582.5186993019938,906536.3317616596,ferromagnetico
Ferro_762,58.708195112024704,4,103.61392327963719,370.7522551745632,1206301.267003088,ferromagnetico
Ferro_146,52.94097357107788,4,904.1062577545159,892.2022218422619,1048963.6372087295,ferromagnetico
Ferro_5,59.85646152455197,5,940.8124501638338,314.54554304139594,1036060.7553068983,ferromagnetico
Ferro_359,65.9432409139002,4,672.2034192670304,622.6777636057021,938320.4672256545,ferromagnetico
Ferro_500,52.69526575047563,5,174.54651769714303,662.5751663404556,987662.3952079285,ferromagnetico
Ferro_666,68.86643679327575,5,811.1272302067786,753.3557982123987,1052391.1067674865,ferromagnetico
Ferro_505,58.27727715888684,4,201.12720474524775,581.841119663593,953970.5993228365,ferromagnetico
Ferro_859,64.74015415328866,4,428.89634120163964,434.7348824772188,1087406.2259019786,ferromagnetico
Ferro_235,57.57187234447086,4,371.12256571730654,281.1342287808951,824919.6522364916,ferromagnetico
Ferro_702,56.6372740785033,4,380.526233094363,529.9934927518641,885080.9120382033,ferromagnetico
Ferro_997,54.51258059841744,4,383.5724168902709,589.5829982893982,1167942.5076055476,ferromagnetico
Ferro_417,52.374814403130664,5,724.5611463778117,679.9887113349787,978836.0432216494,ferromagnetico
Ferro_646,53.961104358986546,4,248.84935660388663,415.4468773111596,1056177.1896301443,ferromagnetico
Ferro_879,54.44802534206345,5,384.64974715013864,701.7511401293948,959068.4209342991,ferromagnetico
Ferro_552,55.60406840804722,5,537.8894922352142,736.3452866820388,1009604.66248811,ferromagnetico
Ferro_706,56.186183982722426,4,1011.573941103929,402.0087570502422,1061338.3472554572,ferromagnetico
Ferro_21,51.272800959626075,5,89.69841467368202,407.7785752915631,970287.676805764,ferromagnetico
Ferro_858,45.59152249448251,5,193.7530931646084,677.0041734940213,1006156.7327091971,ferromagnetico
Ferro_325,44.16891870325584,4,910.3391540883042,976.8903178897489,876570.5620470708,ferromagnetico
Ferro_112,58.006052689760494,4,479.9614495393258,600.3183054703584,927303.3446149924,ferromagnetico
Ferro_799,64.16790604387782,6,225.72586049705436,813.029179540126,1061181.3786971525,ferromagnetico
Ferro_983,60.721156978768,5,725.00236858355,504.4339553035732,920639.5684548429,ferromagnetico
Ferro_967,42.91172843701748,4,737.9145382380696,721.9558806510537,756668.710746615,ferromagnetico
Ferro_649,48.45297925956705,5,246.07755031266484,395.2466405727878,1114889.5399997912,ferromagnetico
Ferro_843,52.17664958050988,4,691.2130494323739,886.2577273517137,828550.8549193696,ferromagnetico
Ferro_297,44.6449230943377,5,508.25036131195435,489.4710546858192,1217484.6295475734,ferromagnetico
Ferro_686,52.99003806280951,6,553.5868390352867,405.1074310835923,852944.6304178444,ferromagnetico
Ferro_930,52.4057305402385,4,572.7631463931663,490.4266806139833,924332.7493195697,ferromagnetico
Ferro_898,55.25023162060988,5,753.3492216302656,444.1000540169083,1196020.8032778199,ferromagnetico
Ferro_501,55.082795234664594,5,847.0168695335639,685.767463448127,868192.5464844315,ferromagnetico
Ferro_248,57.06053242503138,5,576.0200654890373,525.00119941998,1026862.9022194353,ferromagnetico
Ferro_88,51.31281450221877,5,195.86542572303506,721.0010615433084,1029737.6297383845,ferromagnetico
Ferro_343,64.41474888340204,5,503.03513677186993,867.1979469490153,967160.7578736257,ferromagnetico
Ferro_936,56.034613791588534,4,75.05809729688052,715.0547700137754,976995.0994196862,ferromagnetico
Ferro_849,57.24074818266021,5,334.1632851680512,775.8341189990315,977615.9536425958,ferromagnetico
Ferro_710,53.31573789958677,3,942.6394209303664,792.4483538524594,1101571.2127647912,ferromagnetico
Ferro_563,58.37067248572603,3,297.8036125669752,678.2769941088229,1137940.8160414258,ferromagnetico
Ferro_293,61.304782239716374,3,597.8917984311963,457.7403910096016,1000342.2170151313,ferromagnetico
Ferro_443,42.032513853809675,3,705.1005247075766,446.25509253496494,1065280.228957125,ferromagnetico
Ferro_340,52.62607975783309,4,216.20962785565928,570.1832962551557,876704.2381629497,ferromagnetico
Ferro_896,40.17140060909869,4,562.6586754256035,474.76477147791616,728329.6863409103,ferromagnetico
Ferro_426,53.622602928814004,5,487.20092087739414,330.3800898642641,1329525.8307504621,ferromagnetico
Ferro_100,54.5117760010194,4,811.4348098054058,393.26345463176256,1098149.025959235,ferromagnetico
Ferro_991,59.11688670917788,5,724.2984988572645,769.7963473814909,920784.6752815028,ferromagnetico
Ferro_137,43.740306335860126,6,467.88599968613585,893.3381558915166,889795.9276810205,ferromagnetico
Ferro_13,49.35817259071518,3,840.2341573526845,785.5081355865593,1063890.475177852,ferromagnetico
Ferro_525,45.639868151544924,3,147.25990032076675,988.0981108746878,679129.9859652872,ferromagnetico
Ferro_28,65.26041542811502,6,131.99173241663422,898.7377185726589,949410.2721858463,ferromagnetico
Ferro_451,55.93945043127988,4,799.2037136103078,526.6886314230265,1089567.2355474313,ferromagnetico
Ferro_571,37.67701480783602,4,471.37776932930296,767.9683609900676,962105.4053007388,ferromagnetico
Ferro_248,57.6245680355668,4,904.3736959507354,429.11170025215284,1085320.289420253,ferromagnetico
Ferro_286,61.42198312354117,4,285.4314239842842,456.95848093616434,1205571.6969299484,ferromagnetico
Ferro_909,47.16865638407135,5,883.9611927868366,720.2123581882706,1149387.1049448857,ferromagnetico
Ferro_337,64.22383577737669,6,484.97603156070056,480.05480273198435,835848.5375103655,ferromagnetico
Ferro_122,53.4353172021992,4,925.873903169249,365.19486871136553,1070350.7782023828,ferromagnetico
Ferro_352,49.47304221396458,6,979.97575775329,685.745153105182,1133550.2750068256,ferromagnetico
Ferro_350,55.31230420179761,4,429.5543015331406,839.5688543723637,1004877.2545655027,ferromagnetico
Ferro_828,43.955240903493085,5,812.1655078144324,866.1544015694766,1211478.4111294588,ferromagnetico
Ferro_931,63.166549682289016,6,582.6051293858225,378.8071146960151,1025363.4163817532,ferromagnetico
Ferro_723,63.90852522491207,5,569.73095612791,948.1108690800161,1114748.685443641,ferromagnetico
Ferro_519,58.61267000332383,4,692.3761347424238,861.9910628901814,888241.5492136931,ferromagnetico
Ferro_405,64.91708530289799,5,801.2272696430977,772.9139110952584,986062.6048846615,ferromagnetico
Ferro_955,55.695462850414,5,677.3487382872911,728.7662004273893,968973.3045556861,ferromagnetico
Ferro_768,59.38768702953328,4,896.5819846771636,358.97340889559234,1068368.8914913763,ferromagnetico
Ferro_124,41.974733134316246,6,342.9023984285274,488.9178267781939,681541.4821688401,ferromagnetico
Ferro_874,58.08164361487746,4,638.6617721185783,729.5284174685667,873026.8753002292,ferromagnetico
Ferro_168,59.72715714302199,3,829.5066037190695,388.33132753705416,972647.9585162391,ferromagnetico
Ferro_929,52.76378634432193,3,135.0388120635282,689.4101115640469,1120198.721779905,ferromagnetico
Ferro_750,50.6435369331936,3,759.8158346881589,658.9549013131996,972132.0637921777,ferromagnetico
Ferro_544,60.13102988763717,3,506.11905640248347,421.77451007597546,1016365.228316471,ferromagnetico
Ferro_907,51.22017834080593,5,240.20653514966864,815.6905394182486,908556.121965166,ferromagnetico
Ferro_963,65.78912282949459,6,616.5063097291959,677.3439718563535,930725.2063947169,ferromagnetico
Ferro_668,50.887651185054615,5,932.3868608906312,822.1652347477398,913743.9560851712,ferromagnetico
Ferro_677,60.575534907842986,7,371.72574323323647,614.4533711351168,1096351.714008439,ferromagnetico
Ferro_64,61.012436165043894,2,613.35737924447,625.5322105512031,884504.6438773235,ferromagnetico
Ferro_742,56.68899773815082,5,237.9487152560771,385.12396814775246,979202.1972066052,ferromagnetico
Ferro_90,51.8373403093878,4,609.5676294527192,1000.1757483780516,1090673.15606853,ferromagnetico
Ferro_474,59.978635216391126,3,861.4509147395278,359.90696731624627,861442.5811776222,ferromagnetico
Ferro_287,55.51629993028491,6,1007.8346023498791,883.7815636672486,923008.3052062499,ferromagnetico
Ferro_936,47.753042620298544,6,809.6331901144888,761.5958013522677,928615.7901685422,ferromagnetico
Ferro_957,53.64335830974327,5,748.4381605388293,479.7389580248866,1130469.0235077222,ferromagnetico
Ferro_483,56.81740430425456,5,863.279740577876,673.661942076835,968384.1157732129,ferromagnetico
Ferro_656,48.84414596929111,5,820.721069353554,581.7682606970299,1029774.5416596197,ferromagnetico
Ferro_259,51.04619498703436,4,570.0708709369425,661.5439334834913,1062721.0493980367,ferromagnetico
Ferro_203,49.498591170052606,7,591.0358105600851,757.62604658507,1113191.5788259038,ferromagnetico
Ferro_75,48.36281939893145,5,536.2708905167231,288.8340461664566,1035087.7057807947,ferromagnetico
Ferro_591,66.42257669719604,6,101.14418607071242,460.743276258013,746215.0362941888,ferromagnetico
Ferro_443,57.76063346431843,6,823.5205068320481,903.9359557456276,1049955.4816299966,ferromagnetico
Ferro_311,42.18554527582002,6,971.645774696919,899.1442063810432,830055.2623482018,ferromagnetico
Ferro_182,53.31768919183507,4,761.2115050815793,550.9063519562424,1114628.480141799,ferromagnetico
Ferro_106,56.036579140781654,6,232.80261391293342,821.9803909170913,804742.3779361455,ferromagnetico
Ferro_226,54.47377239601457,5,719.9169723798623,660.144906267995,1037764.4414204044,ferromagnetico
Ferro_137,43.87407462945015,5,947.9991329336356,362.99405676810096,1125925.8859375569,ferromagnetico
Ferro_787,53.337244611500395,5,241.63384752000624,743.6335730826711,937047.699600141,ferromagnetico
Ferro_828,51.067253747074915,3,866.6266090084313,946.124680069914,1030662.7795817084,ferromagnetico
Ferro_447,48.88794533185666,2,882.9683053491698,252.19267912898118,1016451.2414654632,ferromagnetico
Ferro_925,54.72025926919429,3,330.7411563908266,732.9212152704039,963515.9557332585,ferromagnetico
Ferro_710,57.03654629142946,6,735.3366803919728,292.0976832860802,1006884.9357018998,ferromagnetico
Ferro_436,60.033344450570276,6,723.6020619528718,352.2270341089762,1110256.880829549,ferromagnetico
Ferro_686,57.888433416088965,5,235.0799977676209,541.7501722332403,795481.9494273782,ferromagnetico
Ferro_854,55.0547647550265,4,738.6202341246535,771.5532315368364,954015.3995364178,ferromagnetico
Ferro_285,66.96341763728464,4,566.2902212770358,710.5586994905088,950529.1004580949,ferromagnetico
Ferro_607,55.058643079787856,6,975.5195993835606,456.5447260846256,1100674.0653499586,ferromagnetico
Ferro_766,50.338822623060985,5,806.2130620544592,944.6747024477063,1274167.8119099718,ferromagnetico
Ferro_782,51.24285281573038,4,975.9107895922206,713.1156300367434,913143.3476050062,ferromagnetico
Ferro_678,47.7471966447517,4,692.0939354391318,930.6466030670273,994342.9661359214,ferromagnetico
Ferro_77,62.26313491434287,4,360.95906839419644,626.3356351860008,781871.8008940547,ferromagnetico
Ferro_326,56.82932069033348,5,623.0820959926409,682.6969686071327,863890.3325515019,ferromagnetico
Ferro_214,66.51954475618057,3,691.0193232807018,1031.011662236699,1077292.0614004117,ferromagnetico
Ferro_804,57.04643303276709,4,1035.7230989467503,365.9103815455651,1002632.0085670059,ferromagnetico
Ferro_634,62.14934034518018,3,921.3127070158795,892.1192994575794,833910.3245763291,ferromagnetico
Ferro_344,55.05555323204391,5,113.81368432551396,775.0335451153146,917654.002355793,ferromagnetico
Ferro_338,53.9978294786337,6,844.4267484422332,674.1102913350127,1098626.2603578744,ferromagnetico
Ferro_572,54.74925272228085,4,658.7831993523533,571.4776974411288,1217727.5191506573,ferromagnetico
Ferro_438,57.61614476423983,4,894.7904967170653,857.0401986474062,1212845.2911580282,ferromagnetico
Ferro_387,58.64058180273383,4,616.5873280725741,727.1991749350881,1027382.0272276576,ferromagnetico
Ferro_783,53.16342012052067,6,394.61723395650483,395.6320559682859,951894.3383823923,ferromagnetico
Ferro_523,48.4195745688014,5,101.29625764673148,849.9061628249104,953178.970131128,ferromagnetico
Ferro_938,49.27091987265272,2,435.2087920401624,745.2149833341612,1039169.0908355915,ferromagnetico
Ferro_706,51.170002678436376,5,325.35695942594384,717.0652533134677,1008693.9760474089,ferromagnetico
Ferro_866,48.29052990003268,5,523.2968028530706,972.854074146159,872489.6379008758,ferromagnetico
Ferro_958,56.56723109173426,6,838.6741382474119,552.1283556647469,1038883.1886129503,ferromagnetico
Ferro_618,64.6420437273589,4,882.8145812552148,467.77234868731756,885021.3725144617,ferromagnetico
Ferro_603,56.234205247511476,4,724.5970961336901,328.57463459733833,977949.9803545997,ferromagnetico
Ferro_783,43.94396758862931,4,883.8892878348914,519.3196675153227,1048186.568958494,ferromagnetico
Ferro_726,55.86682892994205,3,212.94335208011134,633.7414424552998,855860.2527131725,ferromagnetico
Ferro_553,58.27819362535299,4,467.28330061567993,832.946943516848,1142152.1154211252,ferromagnetico
Ferro_434,61.716158374486895,3,630.6293211778943,434.13578002570694,1046644.167168406,ferromagnetico
Ferro_522,57.56350702217373,6,274.3424050463807,505.48406608504007,1247324.7922312564,ferromagnetico
Ferro_442,56.48428294063262,6,366.619501786963,384.67843328666504,1097655.7190258263,ferromagnetico
Ferro_347,54.29813557792463,4,124.39542546516189,988.6274185349224,1001741.3965951167,ferromagnetico
Ferro_904,49.822331628607415,5,41.79763381320046,380.0991068057419,947947.2028789066,ferromagnetico
Ferro_752,46.28925992438759,3,343.4575381034416,651.7104284517047,811050.3609605357,ferromagnetico
Ferro_849,49.95262738974187,5,849.223264496315,823.5161664279813,1107849.002393783,ferromagnetico
Ferro_218,59.77914395262169,3,482.72465050310575,818.8293992478758,1084397.5881604098,ferromagnetico
Ferro_914,62.49622460019358,5,288.6052954995899,789.753642540531,836653.3706197266,ferromagnetico
Ferro_893,57.888664196471936,5,605.5185104945756,543.7928968538374,966282.0330956576,ferromagnetico
Ferro_739,62.6599756521706,4,717.5278053088787,608.4171429464665,1140851.8086284674,ferromagnetico
Ferro_402,58.46269540879278,6,815.0468900082393,692.8457632315957,969633.5308194838,ferromagnetico
Ferro_296,47.881217961437024,3,849.646716506327,386.6602253520389,963600.480205594,ferromagnetico
Ferro_874,42.918740557713825,5,477.65854345216934,690.0106266504108,1112800.1655804135,ferromagnetico
Ferro_840,61.871525480798546,5,946.7276236339986,378.8249067221906,803481.1217624836,ferromagnetico
Ferro_962,62.71453530014301,5,475.6628005832543,727.6143231195682,1137212.4502077568,ferromagnetico
Ferro_847,53.61323724123013,3,681.9699681945284,750.16736303287,899923.2915907265,ferromagnetico
Ferro_257,55.47962388565435,4,847.0607202920895,305.3530678438369,988498.9299147205,ferromagnetico
Ferro_183,46.151126054321864,3,719.5452300950301,741.4577635923358,877362.921387939,ferromagnetico
Ferro_74,56.92718581832977,5,203.5605468389827,801.8736660851337,821654.8170516897,ferromagnetico
Ferro_583,40.669778278939155,5,755.8363238769814,1002.6980378246747,921853.7741536141,ferromagnetico
Ferro_647,58.25371500997144,4,178.8510291458345,429.1780523666774,958041.8276879987,ferromagnetico
Ferro_368,55.49408253340529,7,423.5394419193753,503.6487715909328,1187304.0815952697,ferromagnetico
Ferro_690,65.07391978458386,5,701.7697698994167,397.351983449882,767340.6444792424,ferromagnetico
Ferro_409,49.71170696709382,5,632.0290350733044,925.9389297894236,1153072.2218003208,ferromagnetico
Ferro_698,64.46581323340843,3,477.43637968736726,762.6011657434346,1121243.6753770052,ferromagnetico
Ferro_68,60.790689544535546,5,805.2868708761858,865.2511268910865,988200.6441288706,ferromagnetico
Ferro_897,56.37062997467546,5,977.434648494172,610.3396674512774,908231.8935530895,ferromagnetico
Ferro_576,48.05569790509969,4,154.6447811974611,341.456634740262,1116544.431359647,ferromagnetico
Ferro_248,52.10641888785153,5,130.117285508837,804.077517526254,1004984.8452599595,ferromagnetico
Ferro_359,51.73430797587216,5,439.438381084552,737.1508231618803,1077377.7687914777,ferromagnetico
Ferro_813,53.234542459659345,5,396.86598527106696,352.9218779319478,956104.6455464677,ferromagnetico
Ferro_423,60.71706143749563,4,552.3683270568883,868.899948623597,860265.8833363673,ferromagnetico
Ferro_528,60.1308383509013,4,397.31763244645015,389.18783780803665,1012349.4532243449,ferromagnetico
Ferro_604,50.77382564183639,7,577.8191648218743,951.2599080959191,886754.6714598997,ferromagnetico
Ferro_404,56.369226275459475,4,634.841194123489,776.712935428563,1011227.8243743915,ferromagnetico
Ferro_522,43.36767453817456,3,644.7166458965747,609.2022116542588,1046523.9715775857,ferromagnetico
Ferro_549,45.68759843505052,5,384.187655437837,698.3091390593274,973000.8919860475,ferromagnetico
Ferro_274,52.15378484265723,4,753.3233906313902,991.6921485668526,1246111.9256690377,ferromagnetico
Ferro_501,57.562387390843405,6,489.3181861530899,820.6133929730518,797399.3305104794,ferromagnetico
Ferro_941,58.5434093389702,4,836.6009269104135,797.7548425021777,1062992.053132239,ferromagnetico
Ferro_940,50.779587618968975,3,432.99277300786804,339.51705625288304,1053183.7519334997,ferromagnetico
Ferro_75,59.82343053925844,5,315.82185852754725,485.1084291508583,1210521.1174283326,ferromagnetico
Ferro_321,47.33961647712008,5,938.5189586906379,897.927363901311,852816.0862028237,ferromagnetico
Ferro_943,60.2086201067942,4,576.2235424575742,761.3334472314639,880359.013506532,ferromagnetico
Ferro_564,56.85361743147203,5,214.97333009407294,716.9131866151859,997947.0390360793,ferromagnetico
Ferro_543,58.95740912844247,4,737.478447755103,884.8364783740166,1050556.9895839281,ferromagnetico
Ferro_228,48.01583236276204,4,480.08226464952014,417.30608658640267,930426.1510635177,ferromagnetico
Ferro_922,51.05892972048769,3,458.1738347631569,421.29039151130917,1063065.6030336719,ferromagnetico
Ferro_97,44.16059146232241,6,952.4025373860353,890.119983369181,1086138.1011681233,ferromagnetico
Ferro_304,63.72215369607077,3,1006.9789178998911,555.8746657884674,1058802.4707690503,ferromagnetico
Ferro_398,61.24194225644783,4,192.17936090366544,905.4002957888391,926226.450350318,ferromagnetico
Ferro_582,57.47997019480077,4,338.3200904549243,374.4531048631341,1042426.8949901417,ferromagnetico
Ferro_562,54.922355200546065,2,385.32465256561414,635.5573450905,989839.2408640033,ferromagnetico
Ferro_774,65.29392290601814,4,346.17332412478567,538.5046372789111,1056181.7219165773,ferromagnetico
Ferro_303,61.123918559679,4,129.6822889192079,275.7201570481875,1099880.9198876822,ferromagnetico
Ferro_451,56.34076625296818,4,946.6935709461392,442.80002661512117,966994.5997951967,ferromagnetico
Ferro_195,58.385397160119616,4,97.62554452020213,563.5435272832192,1090382.111819485,ferromagnetico
Ferro_565,51.952181028935506,3,472.10756799963974,482.4751803616293,1143528.2400055865,ferromagnetico
Ferro_426,57.05337388011189,6,197.16843391248696,1002.8136011082997,1019858.2729844698,ferromagnetico
Ferro_533,58.52845728390539,4,457.7358412257371,852.5915776447052,984489.506544083,ferromagnetico
Ferro_198,47.72242292283342,5,813.8592455477292,444.3097547886265,875485.3374601536,ferromagnetico
Ferro_996,56.14190260104785,5,939.9614748706188,702.3657480046451,1035247.4253361586,ferromagnetico
Ferro_389,65.41197748037817,4,900.9920530314092,889.0341256322985,982722.484013242,ferromagnetico
Ferro_10,46.066079988034105,5,819.7958792392205,851.9212128778149,755262.6745016368,ferromagnetico
Ferro_756,55.97007578366967,4,853.457572312011,1015.571976533607,1004069.94930571,ferromagnetico
Ferro_458,62.41140946944387,4,48.46430454850528,736.8149768397612,942850.443449074,ferromagnetico
Ferro_505,54.04449784930582,5,990.5529234566071,279.2375138896436,1104521.6563174434,ferromagnetico
Ferro_249,61.01910500736347,5,494.1342919965463,433.3420677122631,1206615.819478808,ferromagnetico
Ferro_854,60.428076452810174,4,854.6616354442804,732.7981559968799,1237648.5304193574,ferromagnetico
Ferro_227,46.535764540172686,5,342.7330776575104,668.8067881544282,995459.9925156402,ferromagnetico
Ferro_531,68.8673853054962,4,703.7339043695475,280.29221404154526,963748.8750421396,ferromagnetico
Ferro_32,46.17897124878083,5,916.1449742937505,521.31419231824,1143698.6870436715,ferromagnetico
Ferro_421,57.161372015515276,6,492.3841122769004,601.4541474841027,1098778.4516486498,ferromagnetico
Ferro_615,60.86904319633172,4,357.70137923208534,502.1247443302091,728115.2694248845,ferromagnetico
Ferro_448,52.74022650727763,4,119.03939957331316,475.75734840172294,824533.9994397347,ferromagnetico
Ferro_550,51.67057402901873,5,429.1129918561221,417.1693122030794,969319.5693877623,ferromagnetico
Ferro_853,63.494891561464414,3,181.8416575707961,854.6186610612299,986116.7841248793,ferromagnetico
Ferro_188,57.031040176820376,5,871.4997515907246,360.75150928630177,975279.1985880568,ferromagnetico
Ferro_541,56.47177397521762,3,241.61667823287038,435.82560502921024,999342.3943304779,ferromagnetico
Ferro_218,54.796581521614755,5,944.2846800673717,760.531569002963,1001304.7878430698,ferromagnetico
Ferro_531,55.263774998337716,4,912.175280835558,845.7491391731412,921586.2540078885,ferromagnetico
Ferro_872,53.68462128997696,4,875.3600340202013,633.351764974116,863103.9316053466,ferromagnetico
Ferro_724,64.40001179300671,3,55.01414891570556,553.8446713619043,906598.0654484938,ferromagnetico
Ferro_223,54.27882139895835,4,600.0819772212169,822.2375299863594,863455.202189911,ferromagnetico
Ferro_181,45.58234725029047,5,390.863911981097,590.1267951793609,865468.8023184153,ferromagnetico
Ferro_520,58.04741528235486,5,511.36431780680607,371.13898492496,1015635.2639764014,ferromagnetico
Ferro_217,55.79985651980163,5,389.7985232952675,561.6254001966197,1101423.744656987,ferromagnetico
Ferro_776,56.17133496066736,4,555.8399902851844,981.2950451566627,1092762.6448654488,ferromagnetico
Ferro_618,48.38891373227924,6,818.6482171861884,684.1658757016792,1011335.6782931566,ferromagnetico
Ferro_812,57.573717080443124,5,812.8448832121709,898.7945036388719,1037468.1836098738,ferromagnetico
Ferro_592,57.67413736830892,4,912.0599429908938,573.3497023043541,1142144.623477201,ferromagnetico
Ferro_139,54.05309093504103,5,658.4096535096388,1019.7983607903687,959477.5006035715,ferromagnetico
Ferro_413,53.7359091878732,3,789.8805426248136,414.3223663777584,964744.7722572489,ferromagnetico
Ferro_249,54.7342689182324,5,246.302490732765,819.0101328419618,820138.3382557658,ferromagnetico
Ferro_987,49.06761015106706,6,483.3624783234512,456.8358609319654,1009055.555901866,ferromagnetico
Ferro_334,53.797636208180045,4,743.0006021714813,734.5889483304857,807552.310920797,ferromagnetico
Ferro_899,50.869547932615504,4,778.3725356098239,555.155907360807,1337782.676768072,ferromagnetico
Ferro_535,45.85874352471328,4,783.8093392098881,253.02188228473264,978377.048531653,ferromagnetico
Ferro_40,47.72457733979929,6,743.0397770840151,244.60035839118615,817367.1310355646,ferromagnetico
Ferro_7,62.29343091318479,4,914.9036768919846,352.5361105557031,896863.3509608136,ferromagnetico
Ferro_844,66.5197885193905,5,510.2286611160723,388.8028650777531,886611.3399365628,ferromagnetico
Ferro_990,48.61064550253591,4,900.2670189374884,687.0062205723812,1179268.7290793005,ferromagnetico
Ferro_254,48.65592096178769,4,540.9270364942327,869.5823992001251,864751.2341086447,ferromagnetico
Ferro_196,46.402087618013375,4,355.4380869898085,714.2554240239062,1097499.5078614687,ferromagnetico
Ferro_951,44.849168863936676,5,994.799813061359,440.67884715005175,1028054.1056819075,ferromagnetico
Ferro_425,58.179592798289164,2,879.042040511713,873.6033619814249,1041136.7254593814,ferromagnetico
Ferro_326,44.35587181179691,3,665.4772683320921,984.1142749024534,1008552.0776867948,ferromagnetico
Ferro_208,54.89932721760202,4,340.9149156288777,519.8855143832666,1270741.3639562696,ferromagnetico
Ferro_2,54.68180368868637,3,759.4268042469198,647.5412400767427,1005199.7707684118,ferromagnetico
Ferro_597,57.24718300764001,2,953.4415743651557,743.4928118327285,1050362.2154956579,ferromagnetico
Ferro_28,49.11830711368247,5,502.8063880551757,621.1470981199797,987216.6426762934,ferromagnetico
Ferro_177,56.91202994021809,5,662.0725780939113,913.7125137448827,1121938.3936168435,ferromagnetico
Ferro_404,57.039496822347985,4,441.63513588273435,549.3306219129759,1093154.8849853154,ferromagnetico
Ferro_376,64.04086297234137,5,812.3893198133771,846.0653366817874,1052545.114758711,ferromagnetico
Ferro_11,57.77335871269727,5,392.29681180152556,782.6313435328472,1048351.6075238284,ferromagnetico
Ferro_252,46.966556546535294,4,787.9373288215984,912.0409955241232,949354.1750792081,ferromagnetico
Ferro_553,56.5044050843789,3,632.3806749015974,395.58735266568027,1013715.6188277315,ferromagnetico
Ferro_876,54.1326311873979,4,757.5326879717791,515.2802445659345,947613.1854241499,ferromagnetico
Ferro_904,44.95460456047497,5,347.3250730257314,992.5741901244805,1138524.3689981438,ferromagnetico
Ferro_494,52.301437633684365,4,224.94183433751687,741.3822472886005,985811.1422567667,ferromagnetico
Ferro_780,54.19354975039906,4,939.0418466195968,901.4924011891445,1223435.1033528226,ferromagnetico
Ferro_758,54.0556964818999,3,136.76308726875712,1001.5332293578937,1214008.0561077427,ferromagnetico
Ferro_282,63.5124070000869,4,579.6459374490269,911.1555030229164,921922.3699575082,ferromagnetico
Ferro_897,45.51145883309174,5,971.4339792338267,823.7686100236505,881523.318958377,ferromagnetico
Ferro_266,50.05335934348297,5,261.65688263044484,336.57524490989465,911067.7577984824,ferromagnetico
Ferro_240,49.84507516553951,4,1002.832808378389,624.9965429350533,1225310.6501944275,ferromagnetico
Ferro_288,62.52400361937227,5,1002.552333039423,415.30172360135606,963647.7083060895,ferromagnetico
Ferro_695,65.48439086475076,6,302.6058429900405,489.5259510238794,1027100.3779828723,ferromagnetico
Ferro_911,52.48378597598792,4,262.1277334608155,548.1962781145384,1076935.325094599,ferromagnetico
Ferro_708,57.90711531721942,5,916.0357250149993,930.8357388779713,906287.5071152442,ferromagnetico
Ferro_601,59.803665396323254,5,406.8579470340433,872.8498734834099,953379.2578413673,ferromagnetico
